customer_id,rating,label,sentence
866366,1,1,cắm vào điện_thoại cũng ko thấy gì hết
13311506,5,0,hộp bọc to gấp đôi sản_phẩm nhưng ko đc bọc chống sốc
5818554,4,0,hơn nữa mình thắc_mắc không biết tem bảo_hành dán ở đâu hay tiki quên không dán vậy
6121521,5,0,hơn cả sự mong_đợi
10804555,4,0,hơn 6 tiếng mới đầy pin
12028203,5,0,hôm_qua đặc hàng hôm_nay nhận được
6115579,2,1,nhưng sạc điện_thoại pin được 70 là tự không vào pin nữa
6115579,2,1,bấm nút thì sạc thêm dc 1 2 lại tắt tiếp
6115579,2,1,lỗi này bảo_hành hay đc đổi trả ạ
7543691,1,1,vừa nhận được sản_phẩm sản_phẩm rất tệ pin sạc không vào nó cứ nhấp_nháy ở cục thứ nhất mình chỉ muốn trả hàng lại nhưng giờ không biết cách trả hàng hay bảo_hành như thế_nào
5869040,4,0,hôm_nay test thử bằng 2 cái điện_thoại đã chuyển sang offline tối_giản ứng_dụng chạy ngầm pin 3000mah mỗi cái
785896,4,0,hôm_nay mới nhận được hàng chứ chưa sử_dụng nhưng điểu đầu_tiên_cảm_thấy khá hài_lòng là sp được đóng_gói đẹp chắc_chắn giao đúng màu có cả bọc chống sốc
12501123,5,0,hôm_nay mình nhận được thấy hình_thức đẹp dùng khá ổn còn không biết theo thời_gian thì thế_nào hiện_tại khá là oki
9852841,5,0,hôm_nay đặt hôm sau là có
1974141,5,0,hôm trc mình mua 1 cái bên shoppee rẻ hơn vài chục về bị hàng rởm mua e này về nhìn bao_bì sạc cầm_chắc_tay tem tủng đầy_đủ biết ngay hàng hịn
12949958,5,0,hôm bữa mình mua pin sạc dự_phòng mà bị lỗi lh với tiki để bảo_hành đổi_mới trong vòng 1 tuần là có sp khác được đổi_mới tiki phục_vụ tốt trong sau bán hàng
478793,4,0,hồi xưa có mua 1 em cũng k nhớ thế_hệ thứ mấy
82127,2,1,mình mua từ tháng 8
82127,2,1,cũng ít dùng nhưng hôm_nay sạc cả ngày chỉ sáng 1 đèn và khi cắm điện_thoại vào sạc chỉ sạc được 10 phút là hết pin
82127,2,1,khá thất_vọng về xiaomi
82127,2,1,haizzzz
5299569,5,0,hơi to và nặng nếu để trong túi đeo
9631295,4,0,hơi to và khá nặng sạc đc khá lâu mới dùng thấy chất_lượng khá ok
16398902,4,0,hơi to và khá nặng còn lại ok
1622249,4,0,hơi to so với tưởng_tượng nhưng nhưng nói_chung sạc được
11344325,5,0,hơi to chút nhưng chất_lượng khá ổn
9754349,1,1,sản_phẩm kém chất_lượng xài 4 5 tháng đã hư pin thì đầy mà sạc vào điện_thoại ko vô bảo_hành thì đợi hơn 1 tháng trời chưa thấy xong tiki thì bịa đủ lí_do để đợi
230502,4,0,hỏi nhiều người thì là vì có 1 phần pin bị hao_hụt
6193980,5,0,hơi nặng_tay tý
2157509,5,0,hơi nặng_tay tí nhưng pin 20000mah thì như_vậy là hợp_lí rồi
13324149,5,0,hơi nặng và hơi to so với mấy loại khác nhưng được cái chính hãng nguyên seal nên yên_tâm mà dùng có 1 điểm trừ là thiếu túi chống sốc bên trong hộp giấy tiki còn lại ok hết
19173182,4,0,hơi nặng và cồng_kềnh dùng ổn
1498455,5,0,hơi nặng to và cồng_kềnh so với 10000mah í
1278628,5,0,hơi nặng tí vì mua loại lớn
2218409,5,0,hơi nặng nhg ngoài cái đó thì okkkk
612181,5,0,hơi nặng chút nhưng chấp_nhận được
8031321,4,1,nhận hàng khá châm khoản 2 day bao_bì in_ấn ok ngoại_trừ team dán của digiworl dán ngang hộp ko bk hộp có bị khui từ truok ko
8915684,5,0,hơi nặng bao_nhiêu ký_tự mới đủ bình_luận
12016198,1,1,mình mới mua pin sạc dự_phòng xiaomigen 2s 2018 10000mha 2 cổng usb
12016198,1,1,khi mình sạc cho pin dự_phòng chỉ sáng 2 đèn 1 2 và ko thấy sáng đèn led 3 4
12016198,1,1,mình muốn bảo_hành thì như thế_nào ah
10362176,1,1,sản_phẩm kiểu gì vậy
10362176,1,1,mua lần đầu sạc được lên đủ 4 đèn
10362176,1,1,dùng hết pin để sạc tiếp mà sạc cả đêm hơn 7 tiếng sáng ra xem vẫn đang nhấp_nháy 1 đèn
10362176,1,1,yêu_cầu tiki giái đáp 0943373768
10421614,5,0,hơi nặng ạ
5292495,5,0,hơi nặng
59623,5,0,hơi nặng
195059,4,0,hơi lớn và nặng tuy_nhiên sạc nhanh
13026298,1,1,cho mình hỏi tại_sao lúc mua hàng ghi rõ là nhà cung_cấp tiki trading nhưng đến lúc nhận hàng là mihouse vậy admin
20746,4,0,hơi dầy nhưng đẹp mới xài vài ngày thấy tốt
67011,5,0,hơi buồn tẹo là mình cũng xài redmi mà dây đi theo cục sạc lại không vừa với điện_thoại mình
17351918,5,0,hơi bự nhưng oki
1107641,5,0,hơi bự nhưng cầm vừa tay sạc vào 8 tiếng nếu dùng dây sạc nhanh usb 3 0 sạc ra cũng có sạc nhanh được sạc nhỏ_giọt cho mấy thiết_bị như tai_nghe ko dây cũng đc cứ coi hướng_dẫn sử_dụng tiếng anh kèm theo nha dễ sử_dụng lắm có tặng kèm dây đầu_ra micro usb phổ_biến với nhiều thiết_bị mà đt mình dùng sạc bằng usb 3 0 nên cũng phải tự lấy dây sạc ở nhà à check chính hãng đc nha
7026063,5,0,hoàn_toàn hài_lòng với tiki giao hàng rất nhanh và đóng_gói cẩn_thận
136953,5,0,hoàn_toàn hài_lòng từ công_đoạn đóng_gói đến khi tiki giao hàng cho đến lúc mở hộp sản_phẩm và dùng được 1 tháng sử_dụng chưa có rủi_ro nào thiết_kế pin mỏng dài rất đẹp_mắt và tinh_tế mang cảm_giác nhìn hiện_đại với tone màu đen nhám ngã xanh
1804684,4,0,hoàn_thiện tốt không có cảm_giác rẻ_tiền như những cái trước mình mua với giá cao hơn
5476212,5,0,hoàn_thiện tốt
42769,2,1,đến khi mở ra thì thấy pin bị móp méo
42769,2,1,đã liên_hệ tiki qua facebook nhưng chưa thấy phản_hồi
42769,2,1,mong tiki phản_hồi sớm
1541899,5,0,hoàn_thiện khá tốt nhận hàng không bị móp méo
5158221,5,0,hoàn_thành tốt các chức_năng như được quảng_cáo
1455531,5,0,hoặc cào tem
9619732,5,0,hóa_đơn tận_tay
5904257,5,0,hỗ_trợ sạc nhanh tiện_lợi hoàn_thiện tốt dùng không có gì phải chê cả
9593559,4,0,hỗ_trợ sạc nhanh rất ok xài 4 tháng rồi pin vẫn tốt
922701,5,0,hỗ_trợ sạc nhanh có_điều màu trắng để lâu hơi dơ
1119556,4,0,hỗ_trợ sạc nhanh 18w
9087377,5,0,hỗ_trợ sạc nhanh 18w
855748,5,0,hỗ_trợ sạc 18w
6834705,5,0,hỗ_trợ cả sạc nhanh đầu_vào nên cũng lẹ
896169,5,0,hình_thức như mô_tả hàng chính hảng thiết_kế đẹp kim_loại san trọng sạc điện_thoại nhanh hơn cả_cục sạc của mình
2165672,4,0,hình_thức nguyên zin đóng_gói cẩn_thận sạc vài lần thấy khá ok pin sạc nhanh hơi ấm ấm cần time mới đánh_giá chính_xác
9852841,5,0,hình_thức mẫu_mã đẹp
6269152,5,0,hình_thức đóng_gói chắc_chắn
650837,4,0,hình_thức đẹp và chất_lượng khá ok sạc dk 2 5 lần
11499171,4,0,hình_thức đẹp đầy_đủ phụ_kiện độ bền cần thời_gian nói_chung tiki good
1132735,4,0,hình_thức đẹp còn xài sao thì mình cũng chưa biết được
6337979,5,0,hình_thức đẹp
13037306,5,0,hình_thức bên ngoài nhìn ok
6954157,4,0,hình_ảnh giống mô_tả
6067265,4,0,hinh thuc dep
1102352,2,1,mình mới mua dùng được khoảng 2 5 lần sạc
1102352,2,1,giờ sạc đầy pin
1102352,2,1,sạc 1 lần là hết sạch dung_lượng pin dự_phòng
1102352,2,1,mình muốn bảo_hành có được không nhỉ
1624951,5,0,hịn như lời đồn sạc cái pixel 2 nhanh hơn ổ điện nhà mình các bạn nên mua của tiki trading để có sản_phẩm tốt nhất nhé
16654103,5,0,hiih
18621797,5,0,hihi
5869040,4,0,hiệu_suất pin chưa cao
1635965,5,0,hiệu_suất ổn
13420949,5,0,hiệu_quả
6754789,5,0,hiện_tại thì vẫn sử_dụng tốt
16565056,5,0,hiện_tại thì thấy ok đúng như yêu_cầu
7896407,4,0,hiện_tại tạm ổn
478793,4,0,hiện_tại sắm thêm 1 em sạc dự_phòng nữa cho anh_trai
6090578,5,0,hiện_tại mới sử_dụng nên thấy tốt
22012472,4,0,hiện_tại lấy từ trưa thì sạc đến giờ hai vạch
9676445,1,1,không đúng hình mô_tả
9676445,1,1,sản_phẩm đóng_gói cẩn_thận nhưng không đúng hình mô_tả không có cổng type c như hình
9676445,1,1,đề_nghị xem_lại
2052156,1,1,so_sánh với sản_phẩm chính hãng ở các trang_web thì cái của tiki bán không giống và không có chế_độ sạc nhanh mong tiki trả_lời
6321860,5,0,hiện_tại dùng tốt độ bền không biết sao
5338321,4,0,hiện_tại dùng oke
11320074,5,0,hiện_tại dùng hàng ổn_định ạ chất_lượng tốt
284095,5,0,hiện đang sử_dụng tốt lâu_dài thì chưa biết nhưng xiaomi thì có_thể yên_tâm
8555131,5,0,hiện chưa thấy gì để phàn_nàn
9748136,1,1,bao_bì đóng_gói lỏng_lẻo xấu móp méo mở ra phàn đựng cục sạc như bị ai đó tháo ra rồi vậy
9748136,1,1,kh có cáp sạc cho iphone
9748136,1,1,sạc nóng đầu sạc
42389,4,0,hìa long về chất_lượng của tiki
16061859,5,0,hi_vọng sp sẽ dùng tốt
6337979,5,0,hi_vọng sẽ bền
13311506,5,0,hi_vọng lần sau bên tiki lưu_ý trong vấn_đề bọc hàng
6385937,1,0,hi_vọng ko ảnh_hưởng đến chất_lượng
1343375,5,0,hi_vọng dùng ngon
413122,4,0,hi_vọng dùng đc lâu
10251975,5,0,hi_vọng chất_lượng đảm_bảo
8414343,4,0,help me trc tiên cho mình đánh_giá 4 sao nhé
13001637,5,0,hê hê cảm_ơn tiki
19165540,4,0,hbnu
6085081,4,0,hayza sạc ss s6 dc có 3 lần thôi ạ check thì sp chính hãng anh mình đã k tin là vs 270 đợt mình mua đang sale mà dc hàng chuẩn ổn nha mn hơi hẫng vì thấy ac khác sạc dc 4
11796862,5,0,hảy chọn_lựa những công_ty có uy_tín chất_lượng như tiki chẳng_hạn
396461,5,0,hành_chính hãng có hỗ_trợ xạc nhanh
5752868,4,1,tuy_nhiên khi xạc thì hay bị nóng kể_cả sạc 1 máy
5752868,4,1,còn sạc 2 máy cùng lúc thì nóng lắm thử 1 lần xong thôi không dám nữa
8393013,5,0,hàng_hóa tốt giá hợp_lý chất_lượng tốt
2096285,2,0,hàng_hóa đúg như mô_tả
8042447,5,0,hàng_hóa bao_bì kĩ_càng sản_phẩm có tem bảo_hành nhìn rất hài_lòng
7810138,1,1,sạc pin dự_phòng từ 10h sáng đến 8h tối vẫn không đầy 2 vạch vẫn nháy ở đèn số 2 trên tổng_số 4 đèn
7810138,1,1,cảm thấy chất_lượng sạc dự_phòng không tốt
11113369,1,1,xài được 1 2 lần thì sạc không hoài vẫn ở nấc 1
11113369,1,1,rất thất_vọng về sản_phẩm này của xiaomi so với các sản_phẩm khác
10204128,1,1,hàng vừa nhận đã bị lỗi đèn báo 4 đèn led thì 1 đèn tịt
10204128,1,1,a5 2016 có sạc nhanh nhưng cắm vào hiện sạc nhanh xong tắt luôn chuyển lại sạc thường chắc do không tương_thích
8888234,5,0,hàng zin chính hãng cầm_chắc_tay lần đầu mình sạc tròn 8 tiếng mới full pin sạc siêu nhanh
6607443,5,0,hàng y_như hình chắc_chắn có mã code để kiểm_tra hàng chính hãng trên web nên an_tâm
1837396,5,0,hàng y_như hình
13738331,5,0,hàng y_như giới_thiệu tuyệt_vời cảm_ơn shop nhé
651830,5,0,hàng xịn shop đóng_gói chắc_chắn giao hàng nhanh
11463814,1,1,mọi thứ đều bình_thường nhưng trừ 1 việc xạc đến 80 là tự_động ngưng ko xạc nữa
11463814,1,1,xạc kiểu này chắc hư cục pin đt luôn quá
11463814,1,1,giờ muốn đổi trả thì làm_sao
11463814,1,1,
1808159,5,0,hàng xịn mịn sạc nhanh nữa thêm quả anh shipper cute giọng trầm ấm lắm
1495343,5,0,hàng xịn
16501710,5,0,hàng xiaomi tốt mà mm
13016506,5,0,hàng xiaomi thì chất_lượng ok rồi
859591,5,0,hàng xiaomi pin xạc dự_phòng rất bền và sử_dụng tốt
7290339,5,0,hãng xiaomi pin ngon dùng 2 năm rồi vẫn ok độ chai pin ít các sản_phẩm của hãng đung rất tốt
1489030,5,0,hàng xiaomi phù_hợp giá tiền chất_lượng tốt so với tầm giá
5299569,5,0,hàng xiaomi ngon khỏi chê
6349804,5,0,hàng xiaomi chính hãng thì đều ưng
7982844,5,0,hàng xiao mi nói_chung là ổn
1396041,5,0,hàng xàng tốt đúng yêu_cầu
765940,5,0,hàng xài tốt ổn_định
8441382,5,0,hàng xài tốt lắm
15233390,5,0,hàng xài tốt 1 lần sạc đầy xài được trong 2 tuần có_điều hơi bự và nặng nhưng ko sao cho 5 sao
18615585,5,0,hàng xài tốt
1134456,4,0,hàng xài rất tốt sạc nhanh gọn
16684060,5,0,hàng xài rất đúng với thông_số xài rất ưng_ý
9060862,4,0,hàng xài ổn so với tầm giá đẹp giao hàng nhanh đóng_gói đầy_đủ
928111,5,0,hàng xài ổn
12889339,5,0,hàng xài ok mẫu_mã đẹp không bị nóng như một_số loại khác
2239356,4,0,hàng xài khá tốt cầm đầm tay chất_liệu kl nhưng hơi dễ trầy_xước sạc cho honor play thì chưa đủ 2 lần dù pin 10000mah
9098910,4,0,hàng xài được tốt sách được nhiều lần
12317626,5,0,hàng vô_cùng chất_lượng còn nguyên seal kiểm_tra code là hàng chính hãng mới kiểm_tra code lần đâu tiền còn về độ bền thì phải về lâu về dài mới biết đc ạ cảm_ơn shop nhiều
21339049,5,0,hàng về to hơn tưởng_tượng dùng ok nha
1177644,5,0,hàng về đẹp tốt
5633895,5,0,hàng về đẹp đã bóc seal để dán tem bh
18416908,5,0,hàng về cực_kì nhanh hơi nặng một xíu
7046993,4,0,hàng về chậm hơn tính_toán dự_kiến
487589,5,0,hàng vẫn còn nguyên seal
11519515,5,0,hàng vẫn chuẩn như mọi lần tối qua đặt sáng 9h đã nhận đc
10682081,4,1,tuy_nhiên đôi lúc khi đang sạc lại tự ngắt phải để_ý để biết mà bật lại
110831,5,0,hàng trong hộp đàng_hoàng
11063927,5,0,hàng tôtz
11969614,5,0,hàng tốt_đẹp như hình gói kỹ hỗ_trợ tốt cầm_chắc_tay
8546253,5,0,hàng tốt xiaomi thì ko nói r đóng_gói kĩ_lưỡng mặc_dù là version cũ nhưng vẫn rất tốt giao hàng dth tận_tình ko hư hay j cả
14786812,5,0,hàng tốt với tầm giá
13702311,5,0,hàng tốt và xài rất bền sạc vào rất nhanh
5686694,5,0,hàng tốt siêu bền
2019653,4,0,hàng tốt sạc đầy điện_thoại được tầm 2 3 lần
20397364,5,0,hàng tốt ok nguyên seal
1578967,4,0,hàng tốt nhưng phần mô_tả cần bổ xung thời_gian xạc đầy cho sản_phẩm là bao_lâu tôi mua về mà ko biết sạc bao_lâu mới đầy mong shop hỗ_trợ
10029864,5,0,hàng tốt nhưng hơi ít dung_lượng nên cân_nhắc mua bản 10000mb hơn bản này
955872,2,1,mình mới nhận được hàng từ tiki nhưng không thấy tem nhà phân_phối trên hộp cũng không thấy tem trên sản_phẩm
955872,2,1,tiki tư_vấn giúp mình trường_hợp này nhé
7700401,5,0,hàng tốt nên mua
21757703,5,0,hàng tốt lắm
1488078,5,0,hàng tốt khi mới mua về thì sạc điện 8 tiếng đèn sẽ sáng lên và dùng được nhé mọi người
180374,5,0,hàng tốt hoàn_thiện tốt
1226361,5,0,hàng tốt good
5407293,1,1,chẳng hiểu sao đợt này tiki giao hàng lâu thế
303483,5,0,hàng tốt gọn_nhẹ sạc ra rất nhanh tuy_nhiên vỏ nhôm rất nhanh xước nên dán lại
5407293,1,1,nay hơn cả tuần rồi vẫn chưa thấy tới kiểm_tra đón hàng cứ thấy bảo đang vận_chuyển
1206495,5,0,hàng tốt giống mô_tả
474011,5,0,hàng tốt giao hàng nhanh
13693631,5,0,hàng tốt giá_cả hợp_lý
5432527,5,0,hàng tốt dùng sạc được cho iphone 6s plus khoảng gần 3 lần
16850693,5,0,hàng tốt dùng ổn
6915607,5,0,hàng tốt đóng_gói kĩ_lưỡng nhân_viên giao hàng thân_thiện đúng giờ mẫu_mã đẹp đúng với hình_ảnh trên website đặt_hàng
1475952,5,0,hàng tốt đóng_gói cẩn_thận giao đúng giờ thanks tiki
10604815,5,0,hàng tốt đóng_gói cẩn yhaan
7565123,5,0,hàng tốt đã dùng được 1 năm
9763237,5,0,hàng tốt chuẩn như thông_tin chi_tiết
9917665,4,0,hàng tốt check seri chính hãng tạm ok
10063583,5,0,hàng tốt chất_lượng đúng chính hãng khuyên mọi người nên mua
5556222,4,0,hàng tốt chất_lượng đóng_gói cận thận
9738248,5,0,hàng tốt chất_lượng đã dùng hơn 1 tháng
10604815,5,0,hàng tốt chất_lượng cao
5416269,5,0,hàng tốt bền đẹp và giá hợp_lý
9979290,5,0,hàng tốt
9927140,5,0,hàng tốt
367073,5,0,hàng tốt
8196572,5,0,hàng tốt
7267685,5,0,hàng tốt
317122,5,0,hàng tốt
6935865,5,0,hàng tốt
15339123,5,0,hàng tốt
1458992,5,0,hàng tốt
12081401,5,0,hàng tốt
5767618,5,0,hàng tốt
13815634,5,0,hàng tốt
8111648,5,0,hàng tốt
5640598,5,0,hàng tới nhanh gói cẩn_thận tem đầy_đủ
68914,5,0,hàng to
6407270,5,0,hàng tiki tranding chính hãng chất_lượng mọi người an_tâm cục gen 2s này là bản global luôn tuyệt
7290684,1,1,sản_phẩm quá tệ
7290684,1,1,không giữ được pin
7290684,1,1,mỗi lần sạc đầy pin sdp chỉ sạc được cho điện_thoại đúng 1 lần duy_nhất
7290684,1,1,quá thất_vọng về sp
390334,5,0,hàng tiki trading phân_phối tốt được tư_vấn kĩ
8667964,5,0,hàng tiki trading chuẩn khỏi bàn mới cáu cạnh nguyên seal tem digiworld
5230960,5,0,hàng tiki trading bán luôn yên_tâm
9455775,5,0,hàng tiki rất chất_lượng
8905685,5,0,hàng tiki luôn ổn
7945548,5,0,hàng tiki khỏi cần bàn_cãi hàng chính hãng check code ok mới 100
12570399,5,0,hàng thì phải đợi thời_gian sử_dụng mới biết đc
13543685,4,0,hàng thì ok nhưng sạc có 1 lần à phiền shop đổi cái 10 000 mah đc ko nếu đc thì cảm_ơn shop
9848732,1,1,mới mua về sạc cả đêm chỉ lên đc một vạch sáng vạch thế 2 cứ chớp_nhoáng vậy không vào pin lúc sạc cho đt thì usb cứ chập
14715227,5,0,hàng thật giao nhanh gói đẹp an_toàn
9114509,5,0,hàng thật giao hàng nhanh hơn 1 ngày so vs dự_kiến người giao hàng lịch_sự
956019,4,1,điểm trừ duy_nhất là vỏ hộp k sạch
185859,5,0,hàng sử_dụng rất tốt mẫu_mã cũng khá đẹp và kích_thước nhỏ gọn tiện_lợi
7865100,5,0,hàng sản_xuất năm 2019
17917,5,0,hàng sài ổn sạc đt nhanh
967167,5,0,hàng sạc tốt và rẻ sạc nhanh cho s8 plus rất hay mình thường_xuyên phải đi công_tác nên cảm_thấy rất tiện_lợi
8841708,4,0,hàng sạc lần đầu hơi khít chân cắm
8383225,5,0,hàng rất tốt như mong_đợi
9174301,5,0,hàng rất tốt giá rất rẻ xử_dụng rất hài_lòng
8331136,5,0,hàng rất ổn 5s cho shop
26665369,5,0,hàng rất ok chất_liệu sờ mịn_màng
9636475,5,0,hàng rất good
7642264,5,0,hàng ổn
11937794,5,0,hàng ok tôi rất thích
1222828,1,1,giao hàng quá chậm đặt tikinow 2h mà giao mất 1 ngày chưa bao_giờ tikinow giao chậm đến vậy khá bực_mình vì lỡ rất nhiều việc để đợi giao hàng
6203933,4,0,hàng ok kích_thước hơi to
16511242,4,0,hàng ok giao lại như hình đang sạc pin chỉ 3 30 tiếng thì pin đầy chưa thử sạc vào điện_thoại thế_nào sẽ báo sau
10915894,5,0,hàng ok đặt tiki now giáo tới nhanh
20262369,5,0,hàng ok
7050708,1,1,mình chỉ mới sạc vài lân mà bây_giờ đã xạc không lên nữa phải nói chất_lượng qua kém
7050708,1,1,sạc mà đèn cứ chớp tại chấm đầu_tiên
23082234,5,0,hàng ok
7272064,5,0,hàng ok
8264024,5,0,hàng ok
1091894,5,0,hàng ok
10478349,5,0,hàng ok
15420449,5,0,hàng ok
19175567,5,0,hàng như mô_tả
35209,5,0,hàng như mô_tả
11913424,5,0,hàng như hình vo cùng hài_lòng
8474650,5,0,hàng như hình
338710,5,0,hàng nhận được giống với quảng_cáo đã dùng thử và hoàn_toàn hài_lòng với chất_lượng
8066977,5,0,hàng nguyên seal tự tay đập_hộp
13995542,4,0,hàng nguyên seal tốt chất_lượng
9634321,5,0,hàng nguyên seal như cam_kết
2094193,5,0,hàng nguyên seal mỗi tội sạc lâu với sạc thưỡngf
1727518,5,0,hàng nguyên seal hàng mới sạc vào nhanh cục sạc nặng giao hàng nhanh
24291099,4,0,hàng nguyên seal giao nhanh hơn dự_kiến 13 ngày đèn led báo nhỏ không hiển_thị mức pin còn lại
6686143,2,1,tôi mới đặt_hàng 1401 đến nay xài hơn 1th trong khi có 2 cục sạc thay_đổi mà sao nạp đc có 1 lần pin là hết xài đc nữa rồi
5592,1,1,mua sản_phẩm của tiki trading nhưng hàng không hề có bất_kỳ tem digiworld phiếu bảo_hành hộp đựng sản_phẩm cũng không có tem niêm_phong
641297,4,1,vỏ hộp hơi cũ và dơ
1607781,5,0,hàng nguyên seal có tem digiworld
9001697,5,0,hàng nguyên seal có tem chống hàng giả đàng_hoàng
11040612,5,0,hàng nguyên seal có sạc và dây kèm cả sách hướng_dẫn sử_dụng
17848783,5,0,hàng nguyên seal chính hãng xiaomi mở ra pin đã cạn ko biết sài ổn ko chắc mua trúng củ hàng tồn
19125442,5,0,hàng nguyên seal check ra thì hàng auth hơi nặng chưa dùng nên chưa độ bền thế_nào
7117659,5,0,hàng nguyên seal chất_lượng có team của nhà sản_xuất nên k sợ hàng dỡm
679720,5,0,hàng nguyên seal chắc_chắn sử_dụng được nhiều lần
5347735,5,0,hàng nguyên seal 100 có tem digital world chính hãng vn nữa
23043813,5,0,hàng nguyên seal
1110071,5,0,hàng nguyên seal
2103619,4,0,hàng nguyên seal
7898542,5,0,hàng ngon thiệt nhưng giao trễ 4 5 ngày
1886197,4,0,hàng ngon rẻ
1431501,5,0,hàng ngon nhé trắng đẹp hơn ngọc trinh nhiều
12148578,5,0,hàng ngon hơi nặng vừa dùng làm sạc vừa làm tạ tay đc cho 5
552162,5,0,hàng ngon giá tốt đóng_gói đẹp
12118279,4,0,hàng ngon
1029805,5,0,hàng mỏng nặng dùng chất_lượng giá vầy là tốt rồi
778838,5,0,hàng mới nhận đóng_hộp đẹp chất_lượng
481625,1,1,tiki giao hàng nhanh đóng_gói cẩn_thận
481625,1,1,tuy_nhiên mình kiểm_tra sạc bị khe hở méo
481625,1,1,cần liên_hệ đổi lại
481625,1,1,mong tiki hỗ_trợ
1084422,5,0,hàng mới nguyên seal sử_dụng tốt tiếc là chỉ max tối_đa là 6 300 mah 10 000 mah
1906721,5,0,hàng mới nguyên đẹp sài ngon hàng tiki bán cũng yên_tâm
21298706,4,0,hàng mới ngon nghẻ nhưng có điều team của hãng bị rách
20829003,5,0,hàng mới mua giúp nên chưa khui tuy_nhiên thấy cũng ổn
14160716,5,0,hàng mới gói cẩn_thận
5607838,5,0,hàng mới giao rất nhanh sạc 20 000 ma sạc 2 iphone 8 một lần đầy pin mà hết có 1 nấc
11320929,1,1,đặt_hàng cục 10000mah đã thanh_toán qua ví điện_tử giao cục 5000mah
11320929,1,1,đã phản_ánh và đang chờ xử_lí
11211441,5,0,hàng mới được nhận mới_đầu thấy hộp là rẩ ưng rồi hàng đóng_gói
8067263,5,0,hàng mới đẹp dùng rất ổn
13311506,5,0,hàng mới cóng
12603987,5,0,hàng mới 100 nguyên seal chính hãng
10505892,5,0,hàng mới
5852098,5,0,hàng mình nhận được rất ok sạc nhanh hơi ấm không nóng nha mọi người
10356000,5,0,hàng khủng tốt
8882132,5,0,hàng hộp
11672630,4,0,haǹg gứi giống trên hình sử_dụng rất ok chuyển hàng rất có tâm đońng gói kỷ
18126731,5,0,hàng good
1540936,5,0,hàng giống với hình minh_họa
18416908,5,0,hàng giống như ảnh
10859859,5,0,hàng giống hình đã mua rất lâu nhưng hôm_nay mới đánh_giá là vì sử_dụng một thời_gian mới biết sản_phẩm thế_nào
12168385,5,0,hàng giống hình chất_lượng ok giao hàng nhanh
7432097,5,0,hàng giao y_như trên tiki đưa ra
14846514,1,1,hàng sạc chập_chờn lúc đc lúc ko h đổi củng ko biết đổi ở đâu hazzz tưởng mua trên đây an_toàn thôi để mai_mốt coi kỉ lại
1843143,2,1,mình cắm sạc cả đêm vẫn cứ 1 chấm muốn sạc đầy 4 chấm phải để cả mấy ngày
1843143,2,1,có ai bị giốg mìh ko
1843143,2,1,hay_là thiết_kế nó như_thế
5163428,1,1,dung_lượng thực_tế vào pin đc 6500ma ko đúng như thông_số 10000ma sạc được 1 5 lần cho điện_thoại ss j7 pro pin 3600ma
5163428,1,1,nói_chung là thất_vọng
9680885,5,0,hàng giao tương_đối lâu nhưng khi giao thì hàng đóng_gói cẩn_thận và đẹp
8890464,5,0,hàng giao trước hẹn một ngày
5586085,2,1,mình vừa nhận hàng nhìn rất ưng_ý nhưng lúc cầm lắc nhẹ thì nghe tiếng vỏ và lõi có độ hở
5586085,2,1,tiki sử lý thế_nào đây
5586085,2,1,
5835723,4,0,hàng giao trễ 1 ngày nói ngày 69 giao mà tới ngày 79 mới giao tem đầy_đủ
12153281,5,0,hàng giao sớm đóng_gói kĩ anh giao hàng rất nhiệt_tình
10925706,1,1,hàng mới mua sạc chỉ lên được 1 vạch
10925706,1,1,mua về không xài được cất ở xó mấy tháng nay
10925706,1,1,nhờ tiki shop hướng_dẫn thủ_tục đ
13056538,5,0,hàng giao nhanh sp chất_lượng nhưng sạc hơi lâu dù đã dùng sạc nhanh để sạc cho cục sạc dự_phòng
12645797,5,0,hàng giao nhanh sản_phẩm đẹp
1148686,4,0,hàng giao nhanh nguyên seal tem nhãn đầy_đủ
8631816,1,1,tao thua
8631816,1,1,dự_kiến giao hàng ngày 17 nay cuối ngày 19 vẫn chưa thấy đâu
8631816,1,1,thanh_toán tiền trước là vậy đoa tiki hay lazada hay shope đều tệ như nhau
207817,5,0,hàng giao nhanh hơn dự_kiến đã thông_báo
1975153,4,0,hàng giao nhanh gói cẩn_thận
12150625,1,1,sạc 8h sạc dự_phòng vẫn 1 vạch pin sạc được đúng một lần lên pin và từ đó về sau sạc mãi 1 vạch
6163774,5,0,hàng giao nhanh đóng_gói kỹ
1504591,4,0,hàng giao nhanh đóng_gói cẩn_thận như hình nên rất hài_lòng
373698,5,0,hàng giao nhanh đẹp xài khá ổn cho khoảng 4 lần sạc ip7 mình thấy có nhược_điểm là sạc pin cho cục sạc khá lâu
6573298,1,1,mua về sử_dụng đc vài lần sạc dự_phòng hết pin lại đem sạc nhưng mà sạc cả ngày không lên chút pin nào
6573298,1,1,quá thất_vọng
8446854,1,1,sao check code không ra vậy shop
8446854,1,1,đây là trang_web xiaomi chính hãng mà search không ra vậy hàng có chính hãng không vậy shop
8923748,5,0,hàng giao nhanh chính hãng fullbox
1963578,5,0,hàng giao nhanh check sản_phẩm chính hãng có tem digiworld
9138811,5,0,hàng giao nhanh
85952,4,0,hàng giao nhanh
